משנת דיגום 2012 קבוצת פרמטרים: מתכות;אורגנים תעשייה;חומרי הדברה;דלקים;כלוריד ניטרט,,,,,,,,,
זיהוי,שם,תא דיווח,שימוש,פרמטר,סוג תקן מי שתייה,ערך תקן,תאריך דיגום אחרון,ריכוז אחרון,אחוז מתקן מי השתיה
14412907,פ רחובות ט,60,פרטי,NI,תקן ישראלי מותר,20,04/11/2012,0,0
14412907,פ רחובות ט,60,פרטי,NO3,תקן ישראלי מותר,70,26/05/2015,65.3,93.3
14412907,פ רחובות ט,60,פרטי,PB,תקן ישראלי מותר,10,04/11/2012,0,0
14412907,פ רחובות ט,60,פרטי,SIMZ,תקן ישראלי מותר,2,23/12/2013,0.1,5
14412907,פ רחובות ט,60,פרטי,TCEY,תקן ישראלי מותר,20,19/07/2015,0.8,4
14412907,פ רחובות ט,60,פרטי,TDCE,תקן ישראלי מותר,50,19/07/2015,0,0
14412907,פ רחובות ט,60,פרטי,TECE,תקן ישראלי מותר,10,19/07/2015,1.2,12
14412907,פ רחובות ט,60,פרטי,TOLU,תקן ישראלי מותר,700,19/07/2015,0,0
14412907,פ רחובות ט,60,פרטי,VYCL,תקן ישראלי מותר,0.5,19/07/2015,0,0
14412907,פ רחובות ט,60,פרטי,XYLE,תקן ישראלי מותר,500,19/07/2015,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,BENZ,תקן ישראלי מותר,5,21/05/2018,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,CCL4,תקן ישראלי מותר,4,26/05/2015,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,CDCE,תקן ישראלי מותר,50,26/05/2015,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,CHLF,תקן ישראלי מותר,80,26/05/2015,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,DCET,תקן ישראלי מותר,4,26/05/2015,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,DCEY,תקן ישראלי מותר,10,26/05/2015,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,ETBN,תקן ישראלי מותר,300,21/05/2018,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,ETDB,תקן ישראלי מותר,0.05,26/05/2015,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,MTBE,תקן ישראלי מותר,40,21/05/2018,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,NAPT,תקן ישראלי מומלץ,10,26/05/2015,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,TCEY,תקן ישראלי מותר,20,26/05/2015,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,TDCE,תקן ישראלי מותר,50,26/05/2015,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,TECE,תקן ישראלי מותר,10,26/05/2015,2,20
14412908,נד פז רכטמן 1,60,ניטור דלק,TOLU,תקן ישראלי מותר,700,21/05/2018,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,VYCL,תקן ישראלי מותר,0.5,26/05/2015,0,0
14412908,נד פז רכטמן 1,60,ניטור דלק,XYLE,תקן ישראלי מותר,500,21/05/2018,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,AS,תקן ישראלי מותר,10,27/05/2015,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,21/02/2017,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,21/02/2017,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,CD,תקן ישראלי מותר,5,27/05/2015,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,21/02/2017,74.3,148.6
14412909,נת רכטמן 3,60,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,21/02/2017,122.2,152.8
14412909,נת רכטמן 3,60,ניטור תעשיה,Cl,תקן ישראלי מותר,400,19/02/2013,160.86,40.2
14412909,נת רכטמן 3,60,ניטור תעשיה,CR,תקן ישראלי מותר,50,14/03/2016,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,DCET,תקן ישראלי מותר,4,21/02/2017,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,21/02/2017,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,ETBN,תקן ישראלי מותר,300,21/02/2017,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,ETDB,תקן ישראלי מותר,0.05,21/02/2017,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,21/02/2017,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,21/02/2017,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,NI,תקן ישראלי מותר,20,27/05/2015,14.09,70.5
14412909,נת רכטמן 3,60,ניטור תעשיה,NO3,תקן ישראלי מותר,70,19/02/2013,69.8,99.7
14412909,נת רכטמן 3,60,ניטור תעשיה,PB,תקן ישראלי מותר,10,27/05/2015,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,21/02/2017,584.37,2921.9
14412909,נת רכטמן 3,60,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,21/02/2017,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,TECE,תקן ישראלי מותר,10,21/02/2017,621.35,6213.5
14412909,נת רכטמן 3,60,ניטור תעשיה,TOLU,תקן ישראלי מותר,700,21/02/2017,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,VYCL,תקן ישראלי מותר,0.5,21/02/2017,0,0
14412909,נת רכטמן 3,60,ניטור תעשיה,XYLE,תקן ישראלי מותר,500,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,AS,תקן ישראלי מותר,10,27/05/2015,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,CD,תקן ישראלי מותר,5,27/05/2015,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,Cl,תקן ישראלי מותר,400,25/05/2014,138.1,34.5
14412910,נת רכטמן 5,60,ניטור תעשיה,CR,תקן ישראלי מותר,50,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,DCET,תקן ישראלי מותר,4,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,ETBN,תקן ישראלי מותר,300,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,ETDB,תקן ישראלי מותר,0.05,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,NI,תקן ישראלי מותר,20,21/02/2017,10.22,51.1
14412910,נת רכטמן 5,60,ניטור תעשיה,NO3,תקן ישראלי מותר,70,25/05/2014,81.5,116.4
14412910,נת רכטמן 5,60,ניטור תעשיה,PB,תקן ישראלי מותר,10,27/05/2015,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,TECE,תקן ישראלי מותר,10,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,TOLU,תקן ישראלי מותר,700,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,VYCL,תקן ישראלי מותר,0.5,21/02/2017,0,0
14412910,נת רכטמן 5,60,ניטור תעשיה,XYLE,תקן ישראלי מותר,500,21/02/2017,0,0
14413005,פ רחובות חב יפאורה,60,פרטי,Cl,תקן ישראלי מותר,400,31/07/2013,173.1,43.3
14413005,פ רחובות חב יפאורה,60,פרטי,NO3,תקן ישראלי מותר,70,31/07/2013,107,152.9
14413006,פ יפאורה 1 א,60,פרטי,AS,תקן ישראלי מותר,10,23/08/2016,0,0
14413006,פ יפאורה 1 א,60,פרטי,ATRA,תקן ישראלי מותר,2,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,BENZ,תקן ישראלי מותר,5,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,CCL4,תקן ישראלי מותר,4,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,CD,תקן ישראלי מותר,5,23/08/2016,0,0
14413006,פ יפאורה 1 א,60,פרטי,CDCE,תקן ישראלי מותר,50,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,CHLF,תקן ישראלי מותר,80,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,Cl,תקן ישראלי מותר,400,21/08/2017,181.84,45.5
14413006,פ יפאורה 1 א,60,פרטי,CR,תקן ישראלי מותר,50,23/08/2016,1.2,2.4
14413006,פ יפאורה 1 א,60,פרטי,DCET,תקן ישראלי מותר,4,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,DCEY,תקן ישראלי מותר,10,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,ETBN,תקן ישראלי מותר,300,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,ETDB,תקן ישראלי מותר,0.05,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,LIND,תקן ישראלי מותר,1,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,MTBE,תקן ישראלי מותר,40,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,NI,תקן ישראלי מותר,20,23/08/2016,0.5,2.5
14413006,פ יפאורה 1 א,60,פרטי,NO3,תקן ישראלי מותר,70,21/08/2017,95.25,136.1
14413006,פ יפאורה 1 א,60,פרטי,PB,תקן ישראלי מותר,10,23/08/2016,0,0
14413006,פ יפאורה 1 א,60,פרטי,SIMZ,תקן ישראלי מותר,2,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,TCEY,תקן ישראלי מותר,20,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,TDCE,תקן ישראלי מותר,50,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,TECE,תקן ישראלי מותר,10,23/05/2017,0.3,3
14413006,פ יפאורה 1 א,60,פרטי,TOLU,תקן ישראלי מותר,700,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,VYCL,תקן ישראלי מותר,0.5,23/05/2017,0,0
14413006,פ יפאורה 1 א,60,פרטי,XYLE,תקן ישראלי מותר,500,23/05/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,ATRA,תקן ישראלי מותר,2,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,BENZ,תקן ישראלי מותר,5,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,CCL4,תקן ישראלי מותר,4,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,CDCE,תקן ישראלי מותר,50,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,CHLF,תקן ישראלי מותר,80,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,DCET,תקן ישראלי מותר,4,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,DCEY,תקן ישראלי מותר,10,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,ETBN,תקן ישראלי מותר,300,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,ETDB,תקן ישראלי מותר,0.05,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,LIND,תקן ישראלי מותר,1,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,SIMZ,תקן ישראלי מותר,2,08/01/2017,0.12,6
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,TCEY,תקן ישראלי מותר,20,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,TDCE,תקן ישראלי מותר,50,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,TECE,תקן ישראלי מותר,10,08/01/2017,1.4,14
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,TOLU,תקן ישראלי מותר,700,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,VYCL,תקן ישראלי מותר,0.5,08/01/2017,0,0
14413201,פ רחובות ג (הירשנזון) עיריה,80,פרטי,XYLE,תקן ישראלי מותר,500,08/01/2017,0,0
14413206,פ רחובות ג,80,פרטי,Cl,תקן ישראלי מותר,400,16/08/2016,250.7,62.7
14413206,פ רחובות ג,80,פרטי,NO3,תקן ישראלי מותר,70,16/08/2016,135,192.9
14512102,פ רובין 1,40,פרטי,AS,תקן ישראלי מותר,10,16/02/2015,1.4,14
14512102,פ רובין 1,40,פרטי,ATRA,תקן ישראלי מותר,2,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,BENZ,תקן ישראלי מותר,5,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,CCL4,תקן ישראלי מותר,4,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,CD,תקן ישראלי מותר,5,16/02/2015,0,0
14512102,פ רובין 1,40,פרטי,CDCE,תקן ישראלי מותר,50,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,CHLF,תקן ישראלי מותר,80,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,Cl,תקן ישראלי מותר,400,22/05/2016,44.6,11.2
14512102,פ רובין 1,40,פרטי,CR,תקן ישראלי מותר,50,16/02/2015,12.6,25.2
14512102,פ רובין 1,40,פרטי,DCET,תקן ישראלי מותר,4,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,DCEY,תקן ישראלי מותר,10,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,ETBN,תקן ישראלי מותר,300,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,ETDB,תקן ישראלי מותר,0.05,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,LIND,תקן ישראלי מותר,1,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,MTBE,תקן ישראלי מותר,40,16/02/2015,0,0
14512102,פ רובין 1,40,פרטי,NI,תקן ישראלי מותר,20,16/02/2015,0,0
14512102,פ רובין 1,40,פרטי,NO3,תקן ישראלי מותר,70,22/05/2016,23.24,33.2
14512102,פ רובין 1,40,פרטי,PB,תקן ישראלי מותר,10,16/02/2015,0,0
14512102,פ רובין 1,40,פרטי,SIMZ,תקן ישראלי מותר,2,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,TCEY,תקן ישראלי מותר,20,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,TDCE,תקן ישראלי מותר,50,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,TECE,תקן ישראלי מותר,10,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,TOLU,תקן ישראלי מותר,700,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,VYCL,תקן ישראלי מותר,0.5,13/11/2016,0,0
14512102,פ רובין 1,40,פרטי,XYLE,תקן ישראלי מותר,500,13/11/2016,0,0
14512202,מק נח רובין 17,40,חברת מקורות,AS,תקן ישראלי מותר,10,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,ATRA,תקן ישראלי מותר,2,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,BENZ,תקן ישראלי מותר,5,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,CCL4,תקן ישראלי מותר,4,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,CD,תקן ישראלי מותר,5,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,CDCE,תקן ישראלי מותר,50,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,CHLF,תקן ישראלי מותר,80,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,Cl,תקן ישראלי מותר,400,02/04/2017,38,9.5
14512202,מק נח רובין 17,40,חברת מקורות,CR,תקן ישראלי מותר,50,25/08/2013,4,8
14512202,מק נח רובין 17,40,חברת מקורות,DCET,תקן ישראלי מותר,4,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,DCEY,תקן ישראלי מותר,10,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,ETBN,תקן ישראלי מותר,300,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,ETDB,תקן ישראלי מותר,0.05,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,LIND,תקן ישראלי מותר,1,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,MTBE,תקן ישראלי מותר,40,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,NI,תקן ישראלי מותר,20,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,NO3,תקן ישראלי מותר,70,02/04/2017,10,14.3
14512202,מק נח רובין 17,40,חברת מקורות,PB,תקן ישראלי מותר,10,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,SIMZ,תקן ישראלי מותר,2,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,TCEY,תקן ישראלי מותר,20,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,TDCE,תקן ישראלי מותר,50,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,TECE,תקן ישראלי מותר,10,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,TOLU,תקן ישראלי מותר,700,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,VYCL,תקן ישראלי מותר,0.5,25/08/2013,0,0
14512202,מק נח רובין 17,40,חברת מקורות,XYLE,תקן ישראלי מותר,500,25/08/2013,0,0
14512203,מק נח רובין 18,40,חברת מקורות,Cl,תקן ישראלי מותר,400,06/06/2012,34.1,8.5
14512203,מק נח רובין 18,40,חברת מקורות,NO3,תקן ישראלי מותר,70,06/06/2012,9.41,13.4
14512302,מק בן זכאי 9,40,חברת מקורות,Cl,תקן ישראלי מותר,400,03/06/2018,196.61,49.2
14512302,מק בן זכאי 9,40,חברת מקורות,NO3,תקן ישראלי מותר,70,03/06/2018,22.04,31.5
14512303,מק בן זכאי 10,40,חברת מקורות,AS,תקן ישראלי מותר,10,15/05/2012,1.56,15.6
14512303,מק בן זכאי 10,40,חברת מקורות,BENZ,תקן ישראלי מותר,5,15/05/2012,0,0
14512303,מק בן זכאי 10,40,חברת מקורות,CCL4,תקן ישראלי מותר,4,15/05/2012,0,0
14512303,מק בן זכאי 10,40,חברת מקורות,CD,תקן ישראלי מותר,5,15/05/2012,0,0
14512303,מק בן זכאי 10,40,חברת מקורות,CDCE,תקן ישראלי מותר,50,15/05/2012,0,0
14512303,מק בן זכאי 10,40,חברת מקורות,CHLF,תקן ישראלי מותר,80,15/05/2012,0,0
14512303,מק בן זכאי 10,40,חברת מקורות,Cl,תקן ישראלי מותר,400,03/06/2018,231.58,57.9
14512303,מק בן זכאי 10,40,חברת מקורות,CR,תקן ישראלי מותר,50,15/05/2012,3.51,7
14512303,מק בן זכאי 10,40,חברת מקורות,DCET,תקן ישראלי מותר,4,15/05/2012,0,0
